"","logFC","logCPM","PValue","FDR","ID"
"10721",-9.66817143492697,2.32692575644987,4.08116214407156e-45,2.45447893281371e-41,"10721"
"9886",-8.0734593931356,0.907338725713857,4.64050431691242e-22,3.8057408699042e-19,"9886"
"30359",-7.26749009854556,0.427127824506752,2.32913562146873e-14,7.30842251310427e-12,"30359"
"10722",-7.14284571967541,0.202566748726568,2.43043896454191e-13,6.59416466432292e-11,"10722"
"7493",-7.13969842717855,0.238987460555365,2.43043896454191e-13,6.59416466432292e-11,"7493"
"33335",-7.05171325617409,0.181664693565142,1.02711860561982e-12,2.53860101943776e-10,"33335"
"30361",-7.05108600785737,0.255504971089466,1.02711860561982e-12,2.53860101943776e-10,"30361"
"30358",-6.89721437372509,0.199863609322913,1.20489847516706e-11,2.65114399246361e-09,"30358"
"39906",-6.86698778751512,0.0191488077203955,1.99014022381932e-11,4.17524476607675e-09,"39906"
"12678",-6.48843609443859,-0.214541853174638,3.61593379874248e-09,5.69785900120622e-07,"12678"
"34993",-6.38208146285025,2.22981738640088,1.34359978539807e-38,6.06047478201119e-35,"34993"
"28880",-6.35246027714882,-0.266048657188035,1.84606247965083e-08,2.67530781438555e-06,"28880"
"19912",-6.0466137199322,0.787373287695907,6.09696074137455e-19,3.54852948955646e-16,"19912"
"3493",-5.94133042966699,0.811926211950119,9.15934524130965e-18,4.5276023703104e-15,"3493"
"8956",-5.90709799912582,1.34762611910488,3.31939595003096e-25,4.60693857141797e-22,"8956"
"28322",-5.84499629921034,0.102780068210701,3.04217644153681e-06,0.00030241580411255,"28322"
"34132",-5.71883242170832,0.583918268511823,1.18878143156267e-15,4.4223894801999e-13,"34132"
"8962",-5.71487543144638,1.62132723128868,2.98672599976623e-28,5.98755598342024e-25,"8962"
"11422",-5.54776219804537,-0.588221174956237,3.28780018213985e-05,0.00266607347353969,"11422"
"30178",-5.46030222552207,-0.726355936409816,6.03024432698547e-05,0.00456187351235368,"30178"
"24341",-5.24060308759158,1.54876147773066,6.42256427331776e-26,9.65659299177798e-23,"24341"
"22388",-5.17024360847254,-0.762845365648668,0.00038295124534513,0.0225428967182366,"22388"
"37912",-5.14303621537907,2.33627971493309,1.50826967884888e-35,5.44259113612618e-32,"37912"
"17703",-5.1296888964553,1.94102397428461,3.5048989152628e-30,8.43161849048389e-27,"17703"
"12677",-5.09849928793711,0.122622992328131,8.42100249959323e-11,1.5993256589359e-08,"12677"
"8642",-5.0555702530692,-0.320058206832162,0.000716200599523131,0.0389805409257801,"8642"
"37910",-5.02606612370743,2.27431090782876,9.02112905945513e-33,2.71272868425365e-29,"37910"
"37911",-4.86759184128636,2.23807793014028,7.4078487271771e-33,2.43011110291078e-29,"37911"
"16446",-4.69460942857259,1.08161971538503,5.34129885497514e-19,3.21234615302963e-16,"16446"
"3495",-4.64549443140009,0.412835996806036,3.75001074438835e-12,8.6190533574047e-10,"3495"
"34771",-4.5830632760469,1.8709487168762,2.61863897158668e-26,4.29516305862297e-23,"34771"
"38426",-4.46348555068131,2.6067100315238,1.2000285890001e-32,3.33100243338988e-29,"38426"
"34904",-4.39107925932135,1.64322042447635,5.34739047451596e-22,4.28801300606463e-19,"34904"
"39134",-4.25971997783849,1.89623896146683,3.01892263718351e-23,2.86678482533597e-20,"39134"
"26419",-4.24875859161544,1.51861983635202,2.72849096374856e-20,1.72732625310292e-17,"26419"
"28513",-4.22561521321533,-0.40336615669254,3.56935054632483e-06,0.000350953717885917,"28513"
"30360",-4.14617127047242,0.141161224091742,8.5010955722787e-09,1.28891610809108e-06,"30360"
"21350",-4.11067321431368,-0.463088746289075,1.05128598844858e-05,0.000953157158119775,"21350"
"16445",-3.98258563650608,1.1316491914135,9.11581646212272e-18,4.5276023703104e-15,"16445"
"21622",-3.91925013661708,1.93388853193968,4.17709578585887e-23,3.86488465212095e-20,"21622"
"26420",-3.89965709031688,1.40623931343641,1.54721358900694e-17,7.44416031457537e-15,"26420"
"20562",-3.88320818650824,0.773444015639921,3.79639516506061e-13,9.78520853794371e-11,"20562"
"9391",-3.83571102268431,-0.588193755423474,9.41205297720217e-05,0.00677912039286109,"9391"
"3494",-3.83299824885353,0.477802484148914,5.13786658358586e-11,1.01311429327156e-08,"3494"
"21538",-3.69117530191785,1.96509552339177,3.28172567578371e-14,1.00356839839538e-11,"21538"
"34133",-3.66728727411607,0.103939217189287,3.31363995387068e-08,4.68912540138915e-06,"34133"
"28879",-3.64800872933915,-0.265069436611399,2.94411137466381e-06,0.000295439989124455,"28879"
"2211",-3.59727078146448,-0.656115585606326,0.000499093506445149,0.0283172785850208,"2211"
"192",-3.54403287587512,1.4709454833881,1.60595278875259e-17,7.62510610291281e-15,"192"
"13358",-3.37465806868512,2.92213688752496,4.59736760691975e-26,7.21287000416083e-23,"13358"
"20560",-3.359216090909,1.65838785332331,3.19544381553643e-18,1.67112449396568e-15,"20560"
"39771",-3.32505039119829,-0.293099279905784,6.10618526978482e-05,0.0046000353958285,"39771"
"38907",-3.28465158427611,-0.0700134151509547,3.41385141904158e-06,0.000336581498513976,"38907"
"191",-3.28323627779729,1.68631185745924,3.6044438644718e-17,1.56682095508641e-14,"191"
"18094",-3.12361940932654,-0.188973736202638,0.00028332432986641,0.0175665952632808,"18094"
"28299",-3.10984420807469,0.944995035133548,1.9479288244107e-10,3.58627610351327e-08,"28299"
"25862",-3.09492503678547,1.12358523495953,1.94102546702849e-11,4.1201119986896e-09,"25862"
"14509",-3.06861560868432,0.972825460690916,2.79164908496451e-12,6.54134137863274e-10,"14509"
"30815",-3.03163601010499,0.695003620051339,1.63298792886073e-09,2.71550089460551e-07,"30815"
"37999",-3.01049057458796,2.02297023425522,1.69257034254452e-17,7.9320001052882e-15,"37999"
"22017",-2.97765499616633,1.35524534318015,1.13536856843316e-11,2.51348311606813e-09,"22017"
"30275",-2.93563465510007,-0.240720735931203,9.51841339179672e-05,0.00682846813604343,"30275"
"18096",-2.82001564094465,0.162253093412566,5.32935464702493e-06,0.000506078322204986,"18096"
"19170",-2.77466119289992,-0.140866254352713,5.28255876608934e-05,0.0040471578147417,"19170"
"18093",-2.7662159728162,0.0413008713571423,5.28255876608934e-05,0.0040471578147417,"18093"
"38425",-2.74783278460466,1.96583767874149,1.44832728914617e-13,4.13553805941126e-11,"38425"
"18959",-2.65777048883214,1.46250984921406,4.04469398006199e-11,8.10848790391872e-09,"18959"
"40971",-2.64777963633946,0.257607852065079,7.38616852044776e-06,0.000685166815065186,"40971"
"29276",-2.64368256703531,0.610559308483086,5.94086854991436e-07,6.87103338537371e-05,"29276"
"16706",-2.61675778279022,0.0185020819841253,4.53348597598585e-05,0.00351053307818561,"16706"
"18095",-2.60722941323358,0.293511650028918,2.98040306964939e-06,0.000297916467502211,"18095"
"14429",-2.5574577402243,0.583821503994203,5.54567153347154e-07,6.43458383554086e-05,"14429"
"1528",-2.54288553806937,0.669065439180564,8.61285958540441e-08,1.15968297813178e-05,"1528"
"165",-2.51307718367249,1.57746210795862,3.82104990707747e-10,6.69332941247041e-08,"165"
"37015",-2.49390393124628,1.27332106967589,2.58877903993033e-09,4.24618598435845e-07,"37015"
"29412",-2.47107123869125,0.583196310926062,1.64585332767007e-06,0.000172146716895579,"29412"
"40970",-2.44287094517438,0.219737157576014,2.11893800575253e-05,0.0017781832078507,"40970"
"31264",-2.43084720245586,2.36532733495108,6.50506789118982e-14,1.95612812377987e-11,"31264"
"8386",-2.36845523343436,1.82336440887214,0.000385935777059753,0.0225875159518883,"8386"
"663",-2.36228987254918,1.73001347294909,1.69808999342123e-10,3.17490038407281e-08,"663"
"29846",-2.24397152363588,0.8925259250913,1.84793373369196e-07,2.31537113820397e-05,"29846"
"29275",-2.22970783570758,0.707647587562573,7.09659319645999e-06,0.000661706887582064,"29275"
"28298",-2.20680986150982,1.06546402961767,1.99336489416803e-07,2.48036455882942e-05,"28298"
"6706",-2.18987194556043,2.1829442015592,2.25341575648995e-10,4.065725378647e-08,"6706"
"6539",-2.0993512199035,3.58789387842599,3.21289601897346e-14,9.90917545680833e-12,"6539"
"18958",-2.04369994549429,1.79589280506136,1.50298659926263e-08,2.20468583066634e-06,"18958"
"6538",-1.92858773677058,3.54547521076047,2.93162535674023e-12,6.82501296761105e-10,"6538"
"18302",-1.82777953857064,1.33795850434591,3.72638204776623e-06,0.00036539808748273,"18302"
"11347",-1.72568153837855,4.96298687572579,1.74512226702767e-11,3.74837720271985e-09,"11347"
"6707",-1.72514723388336,1.90060242041339,5.1311992887306e-07,5.99221120821501e-05,"6707"
"35403",-1.69495361642405,3.18280919285422,1.04276587194634e-07,1.39363727737717e-05,"35403"
"37351",-1.69318237546792,1.2314225535913,2.60580290885484e-06,0.000264130331365244,"37351"
"35343",-1.6547636315,4.73000720560814,3.95265118909496e-11,7.96823565131239e-09,"35343"
"15312",-1.65320185383399,3.97636926308101,7.40210129862419e-10,1.26589964625997e-07,"15312"
"35344",-1.63942270846061,4.24521309257594,2.01747974962013e-10,3.69546988655037e-08,"35344"
"6484",-1.61104309232027,1.06359494322643,0.000246162369654169,0.0154752075069176,"6484"
"24633",-1.59923574801054,2.43115674187751,8.73530243640972e-07,9.78923566515045e-05,"24633"
"5996",-1.59485227512228,0.946698887428779,2.67670423870359e-05,0.00223068989500275,"5996"
"24632",-1.59297167790882,2.55451644963042,6.62330301931808e-07,7.54464973427807e-05,"24632"
"15536",-1.57580762328755,2.24699499605433,1.10808616733174e-06,0.000120075943988486,"15536"
"15313",-1.53876149473147,3.41931386436696,5.92623790921388e-08,8.10031420280239e-06,"15313"
"19647",-1.50022524311354,1.45785159748578,0.000147507863821277,0.0099306366902813,"19647"
"30919",-1.49218812601473,1.4899835110291,0.000316138038675356,0.0192858124104396,"30919"
"3998",-1.43565347724225,1.28529365705263,0.000370118787457668,0.0220706270817811,"3998"
"31461",-1.41040746297585,5.83055161483764,1.20398135823578e-08,1.79527550875778e-06,"31461"
"24188",-1.40436298788084,2.40273068573719,1.11644808974702e-05,0.000997203696003001,"24188"
"6540",-1.40070431223324,4.34886870897704,1.26475765656828e-07,1.64666559812138e-05,"6540"
"4859",-1.3528526915133,1.88678586415978,0.000330787468386642,0.0199940800615276,"4859"
"39123",-1.35181181847553,2.10011523159423,3.12628233061844e-05,0.00255515081739214,"39123"
"31319",-1.34160497823769,1.47188812571568,0.000733892088442087,0.039742966965202,"31319"
"5650",-1.30645082217212,3.95079584475575,4.56067128105491e-06,0.00044003161277237,"5650"
"38673",-1.30192641777095,1.39456995298939,0.000708902326032073,0.0387000611722653,"38673"
"7958",-1.29848884365551,2.69133556742676,1.91047171684257e-05,0.00161450519677434,"7958"
"7610",-1.29579012425379,2.54002644684731,0.00010439305822937,0.0073963468163322,"7610"
"13201",-1.28173835329267,2.41661087286208,7.5404359415199e-05,0.00551920143914291,"13201"
"12958",-1.27689286045708,3.49903832570728,5.11938829549435e-06,0.000491311507029026,"12958"
"31377",-1.27460209185422,1.18354220306333,0.000897148639607942,0.0469931692444175,"31377"
"28338",-1.2689154438288,2.00265044874895,0.000154461607960009,0.0103026749043196,"28338"
"6282",-1.26003011132218,3.61560398340751,3.55704603739469e-05,0.00285235569465306,"6282"
"4694",-1.25731628118424,2.67696653781469,0.000408696513892385,0.0237103114209111,"4694"
"37664",-1.24944203821278,2.2783523320821,7.96353869435038e-05,0.00581709096732051,"37664"
"31463",-1.24149649732826,5.19257717332509,9.8468269707254e-07,0.000108661391816094,"31463"
"31462",-1.23688349260432,5.64473940209631,6.27366778906029e-07,7.23275725777126e-05,"31462"
"28002",-1.22481012241331,2.50328300517373,0.000220756288928599,0.0139353005620948,"28002"
"98",-1.21635664501211,3.22802824995323,3.39862256838989e-05,0.0027374842718828,"98"
"12957",-1.19578753972311,3.80982298727324,9.98170696091011e-06,0.000911873153631497,"12957"
"8214",-1.1498822089953,3.11547499342506,0.000176203927922367,0.0116027714216763,"8214"
"10646",-1.14808867106149,2.54082546551143,0.000204714189118978,0.0131912705613542,"10646"
"41370",-1.1307365161428,6.3666248480994,2.69442163771569e-06,0.000271587164237348,"41370"
"40130",-1.12925718336571,3.78706400244979,1.6782751125551e-05,0.00143553762755599,"40130"
"8212",-1.12442100058317,3.18279483750198,0.000334245914279868,0.0201693374862693,"8212"
"19133",-1.11568359698418,5.33223631564169,5.03029337332954e-06,0.000484048363670924,"19133"
"3227",-1.10518374564677,2.55508723525463,0.000374575640713428,0.0222629622901899,"3227"
"24631",-1.10249575919079,2.71252251602854,0.000193989486697091,0.0125901270278139,"24631"
"28096",-1.09188301185657,5.03066137874457,4.03180003632592e-05,0.0031835340111777,"28096"
"29638",-1.08943191798105,4.40202742940111,1.80274145546307e-05,0.00152920453871928,"29638"
"32355",-1.07103832013577,4.28838528113058,3.44346511221525e-05,0.00276742624887054,"32355"
"15689",-1.06336153703304,2.88366701975406,0.000407228240489358,0.0236631740065354,"15689"
"41369",-1.0578096855363,6.48927314843339,1.0364186862039e-05,0.000942044541351833,"41369"
"17391",-1.03909937588721,6.42207709017644,1.25759685686657e-05,0.00110414556155791,"17391"
"3993",-1.03490537013104,5.37980868144702,2.82488400347696e-05,0.00233798025838225,"3993"
"30198",-1.03308102539085,6.92999662798015,1.151894973174e-05,0.00102128083800943,"30198"
"2136",-1.02738681974019,4.44154791201148,5.50913358283392e-05,0.00421180265543564,"2136"
"8213",-1.02729210663696,3.2518089272282,0.00068677486547469,0.0376630258672556,"8213"
"41105",-1.02115556378689,5.78557663737538,2.96640849483937e-05,0.00244390069717531,"41105"
"212",-1.01761600301038,2.9623005481172,0.000453454497652552,0.0261806488764677,"212"
"37716",-1.01752574643542,3.62633932640136,0.000325345418238292,0.0196981366059208,"37716"
"7974",-0.986910370225061,6.5192279120287,3.77319537084586e-05,0.00300564580478969,"7974"
"7973",-0.965236134113489,5.01426704263761,0.000102194627317404,0.0072879310805307,"7973"
"37813",-0.964639981541268,3.24039759294999,0.000651894358730234,0.0359688194721414,"37813"
"21386",-0.954841196281799,3.62145264317142,0.000488288486947061,0.0277478583487948,"21386"
"37717",-0.951258657921152,3.62804283946195,0.000794414517867432,0.0422186272124393,"37717"
"13645",-0.948820196123488,4.65585768748819,0.000141038559443826,0.00965726075432723,"13645"
"34070",-0.947834825459926,4.01992754474692,0.000292172299684689,0.018030570664572,"34070"
"17742",-0.946452172067948,4.25825916277963,0.000293816728945712,0.0180619704667905,"17742"
"38706",-0.946431235840351,8.55557346771636,4.49319549036132e-05,0.00348681632838039,"38706"
"15316",-0.946365109790465,8.84691117835792,4.29452617991476e-05,0.00336156132759705,"15316"
"33394",-0.946118393459963,4.58880244842635,0.000254598507833011,0.0159223347576329,"33394"
"2034",-0.943872284103822,5.51964897720743,0.00011907960172061,0.00831138767521895,"2034"
"38006",-0.939585740718727,7.2231226100948,6.34033548621252e-05,0.00476647929208289,"38006"
"18626",-0.934881931735776,5.702740694525,9.14243623909192e-05,0.00661131887149563,"18626"
"12729",-0.92489997053778,6.52108472032897,9.1062178248916e-05,0.00659835080745408,"12729"
"34842",-0.923057584964373,4.22672402387212,0.000309316354987505,0.0189502218501258,"34842"
"18625",-0.894404838527882,6.44097793353014,0.000141645778284758,0.00968046952538919,"18625"
"26241",-0.886524971957847,7.88547896688044,0.000139878297661844,0.00959602351925405,"26241"
"13646",-0.886292252993484,4.72227102655454,0.00037903158564263,0.0224218930621546,"13646"
"15315",-0.879807340212911,8.4732526158455,0.000144098757930421,0.00975572923061771,"15315"
"23323",-0.875806683945935,7.05700435852512,0.000206601089696616,0.0132891271331594,"23323"
"3990",-0.869704059313981,6.85736333276412,0.000219201353552647,0.0139013723074644,"3990"
"20317",-0.865469797918185,6.58392289943555,0.000270582171403142,0.0168634847238037,"20317"
"37931",-0.863071011513705,4.33588950416468,0.000723531720438906,0.0393202441747559,"37931"
"20341",-0.858774528261175,4.35877450512415,0.000897278470539107,0.0469931692444175,"20341"
"23322",-0.85381998416618,7.12921062801306,0.000292306604926551,0.018030570664572,"23322"
"34620",-0.85202877642806,6.82717044672053,0.000292972315300518,0.0180407952177802,"34620"
"3992",-0.84582059468991,6.9498387845178,0.000317979325238356,0.0193495513511401,"3992"
"31617",-0.844651692029684,6.7632105536896,0.000351451955391348,0.0210413350011656,"31617"
"23324",-0.839836277083098,6.89781256323301,0.000389641898995339,0.0227511778725677,"23324"
"26240",-0.838909854324441,8.11455005470156,0.000300681374899154,0.0184525296143469,"26240"
"9805",-0.799580797817239,5.67500983793202,0.000896706590716133,0.0469931692444175,"9805"
"3994",-0.79772149365454,6.54742825172714,0.000760370638633334,0.0409522007389311,"3994"
"19805",-0.779878594587468,9.37725333098135,0.000707193127914157,0.0386652485163369,"19805"
"18715",-0.762017578333245,8.62620645544636,0.000951224246007372,0.0494595488720115,"18715"
